"","ein","fips","nteecc","filer","zfiler","name","address","city","zip5","state","ruledate","level1","level2","level3","nteefinal","cassets","ctotrev","year","address1","address_full","latitude","longitude","tract"
"1851",371640707,42079,"X20","N","N","ST ANDRE BESSETTE PARISH","666 N MAIN ST","wilkes barre",18705,"PA",194603,"PC","O","RE","X20",NA,NA,2020,"666 N MAIN ST","666 N MAIN ST, wilkes barre, PA, 18705, USA",41.290929997941,-75.8341319746497,"211900"
"1852",371698036,42069,"J40","Y","Y","NATIONAL ASSOCIATION OF POSTAL SUPERVISORS BRANCH 70","PO BOX 3474","scranton",18505,"PA",201404,"O","O","HS","J40",NA,NA,2020,"PO BOX 3474","PO BOX 3474, scranton, PA, 18505, USA",41.3960000000001,-75.6621949999999,"102600"
"1853",383819970,42069,"B117","N","N","PENNSYLVANIA CITIZENS FOR BETTER LIBRARIES","1200 W GROVE ST","clarks summit",18411,"PA",200006,"PC","S","ZA","B1170",NA,NA,2020,"1200 W GROVE ST","1200 W GROVE ST, clarks summit, PA, 18411, USA",41.4853950131151,-75.7190150002572,"110500"
"1854",383921452,42079,"B70","Y","Y","PREGANCY RESOURCE CENTER OF GREATER HAZLETON","131 N WARREN ST SUITE F","west hazleton",18202,"PA",201503,"PC","O","ED","B70",NA,NA,2020,"131 N WARREN ST SUITE F","131 N WARREN ST SUITE F, west hazleton, PA, 18202, USA",40.9606429892409,-75.997210031374,"217900"
"1855",383976618,42079,"E70","Y","Y","TOPS CLUB INC","891 HOBBIE RD","wapwallopen",18660,"PA",200809,"PC","O","HE","E70",NA,NA,2020,"891 HOBBIE RD","891 HOBBIE RD, wapwallopen, PA, 18660, USA",41.0758719877693,-76.0763500333188,"216200"
"1856",412087404,42069,"F22","Y","Y","ERIN JESSICA MOREKEN DRUG AND ALCOHOL TREATMENT FUND","1328 MYRTLE ST","scranton",18510,"PA",200408,"PC","O","HE","F22",NA,NA,2020,"1328 MYRTLE ST","1328 MYRTLE ST, scranton, PA, 18510, USA",41.4097420086198,-75.6446710394903,"100600"
"1857",412144037,42079,"S41","Y","Y","PLYMOUTH ALIVE INC","116 TURNER ST","plymouth",18651,"PA",201510,"O","O","PB","S41",NA,NA,2020,"116 TURNER ST","116 TURNER ST, plymouth, PA, 18651, USA",41.2408870184985,-75.9534389786205,"213700"
"1858",412173571,42069,"N63","Y","N","LITTLE LEAGUE BASEBALL INC","201 S BLAKELY ST BOX 110","dunmore",18512,"PA",196701,"PC","O","HS","N63",123951,123951,2020,"201 S BLAKELY ST BOX 110","201 S BLAKELY ST BOX 110, dunmore, PA, 18512, USA",41.4200670045894,-75.6315930074228,"112100"
"1859",412190744,42069,"G84","Y","Y","NORTHEAST AUTISM CENTER INC","1401 MULBERRY ST","scranton",18510,"PA",200703,"PC","O","HE","G84",NA,NA,2020,"1401 MULBERRY ST","1401 MULBERRY ST, scranton, PA, 18510, USA",41.4038660011272,-75.6505350189519,"100300"
"1860",412201674,42079,"M24","Y","N","PITTSTON TWP VOLUNTEER FIRE DEPT","79 BRYDEN ST","pittston",18640,"PA",200609,"PC","O","HS","M24",2045589,2045589,2020,"79 BRYDEN ST","79 BRYDEN ST, pittston, PA, 18640, USA",41.3145300007027,-75.7808290216051,"210100"
"1861",421547448,42069,"J40","Y","Y","VALLEY VIEW EDUCATION ASSOCIATION","215 HICKORY ST","peckville",18452,"PA",200909,"O","O","HS","J40",NA,NA,2020,"215 HICKORY ST","215 HICKORY ST, peckville, PA, 18452, USA",41.4824980178301,-75.570228004628,"111200"
"1862",421719365,42069,"T20","Y","N","HAWK FAMILY FOUNDATION","1705 MADISON AVE","dunmore",18509,"PA",200702,"PF","S","ZC","T20",3314528,3314528,2020,"1705 MADISON AVE","1705 MADISON AVE, dunmore, PA, 18509, USA",41.4260780026326,-75.6399119625054,"112200"
"1863",431642867,42079,"X20","N","N","NEW HOPE FULL GOSPEL BAPTIST CHURCH","1215 LINCOLN AVE APT 1","nanticoke",18634,"PA",200012,"PC","O","RE","X20",NA,NA,2020,"1215 LINCOLN AVE APT 1","1215 LINCOLN AVE APT 1, nanticoke, PA, 18634, USA",41.1920890031346,-76.0029939636602,"214400"
"1864",431964318,42079,"N50","N","N","WEST HAZLETON RECREATION CLUB","30 E BROAD ST","west hazleton",18202,"PA",201501,"PC","O","HS","N50",NA,NA,2020,"30 E BROAD ST","30 E BROAD ST, west hazleton, PA, 18202, USA",40.9581849961347,-75.9927950315144,"217900"
"1865",432006245,42069,"M24","Y","N","NEWTON RANSOM VOLUNTEER FIRE CO","1890 NEWTON RANSOM BLVD","clarks summit",18411,"PA",201203,"PC","O","HS","M24",1047355,1047355,2020,"1890 NEWTON RANSOM BLVD","1890 NEWTON RANSOM BLVD, clarks summit, PA, 18411, USA",41.4460130182309,-75.7833910341297,"112400"
"1866",432091757,42069,"J40","Y","N","AMERICAN FEDERATION OF LABOR & CONGRESS OF INDUSTRIAL ORGS","1262 ONEILL HWY","dunmore",18512,"PA",195605,"O","O","HS","J40",44125,44125,2020,"1262 ONEILL HWY","1262 ONEILL HWY, dunmore, PA, 18512, USA",41.4381499194011,-75.6182633665971,"112000"
"1867",450542906,42069,"W12","Y","Y","GENERAL JEROME F OMALLEY MEMORIAL FOUNDATION","1280 LAYTON RD APT 2","scott twp",18411,"PA",200702,"PC","S","ZB","W12",NA,NA,2020,"1280 LAYTON RD APT 2","1280 LAYTON RD APT 2, scott twp, PA, 18411, USA",41.4916160197424,-75.6579619718985,"110202"
"1868",450582362,42079,"J40","Y","N","LABORERS INTERNATIONAL UNION OF NORTH AMERICA","233 S WASHINGTON ST","wilkes barre",18701,"PA",196802,"O","O","HS","J40",434898,434898,2020,"233 S WASHINGTON ST","233 S WASHINGTON ST, wilkes barre, PA, 18701, USA",41.2409460058488,-75.8875554139212,"200500"
"1869",450585846,42079,"B038","Y","N","COUNCIL OF LEARNING ASSISTANCE AND DEVELOPMENTAL EDUCATION ASSOC","6 BOW CREEK DR","mountain top",18707,"PA",201001,"O","O","ED","B0382",3774,3774,2020,"6 BOW CREEK DR","6 BOW CREEK DR, mountain top, PA, 18707, USA",41.1500740010059,-75.8885089847671,"215501"
"1870",450641306,42079,"B82","Y","Y","GREATER HAZLETON CATHOLIC SCHOLARSHIP FOUNDATION","2029 W 22ND ST","west hazleton",18202,"PA",201108,"PC","O","ED","B82",NA,NA,2020,"2029 W 22ND ST","2029 W 22ND ST, west hazleton, PA, 18202, USA",40.970361009692,-76.0018680226066,"217900"
"1871",450919976,42079,"B82","Y","Y","REVEREND LOUIS GARBACIK MEMORIAL SCHOLARSHIP FUND","115 FRANKLIN ST","hazleton",18201,"PA",201105,"PC","O","ED","B82",NA,NA,2020,"115 FRANKLIN ST","115 FRANKLIN ST, hazleton, PA, 18201, USA",40.9437130116596,-75.9624370354984,"217300"
"1872",451256892,42079,"B94","Y","N","NORTHWEST AREA INTERMEDIATE SCHOOL PTO","16 REESE RD","shickshinny",18655,"PA",201312,"PC","O","ED","B94",638,638,2020,"16 REESE RD","16 REESE RD, shickshinny, PA, 18655, USA",41.2063350115001,-76.1876870208363,"215702"
"1873",451564899,42069,"X21","N","N","IGLESIA PENTECOSTAL HERMANOS UNIDOS EN CRISTO INC FARO DE LUZ","213 S MAIN AVE","scranton",18504,"PA",201504,"PC","O","RE","X21",34700,34700,2020,"213 S MAIN AVE","213 S MAIN AVE, scranton, PA, 18504, USA",41.4101960144053,-75.6822819801431,"102300"
"1874",452085062,42079,"P47","Y","Y","PATHWAYS UNPLANNED PREGNANCY HELP CENTER INC","480 PIERCE ST STE 320","kingston",18704,"PA",201203,"PC","O","HS","P47",NA,NA,2020,"480 PIERCE ST STE 320","480 PIERCE ST STE 320, kingston, PA, 18704, USA",41.2580786670942,-75.8838831613682,"213100"
"1875",452363232,42079,"F60","Y","Y","SOARING EAGLES RANCH","232 BRIDGE RD","nescopeck",18635,"PA",201311,"PC","O","HE","F60",NA,NA,2020,"232 BRIDGE RD","232 BRIDGE RD, nescopeck, PA, 18635, USA",41.0608330094539,-76.0818749647969,"216200"
"1876",452452187,42079,"X20","N","N","SAINT BARBARA PARISH","28 MEMORIAL ST","exeter",18643,"PA",194603,"PC","O","RE","X20",NA,NA,2020,"28 MEMORIAL ST","28 MEMORIAL ST, exeter, PA, 18643, USA",41.3230693768333,-75.8107229934168,"211101"
"1877",452518410,42069,"B82","Y","N","RICHARD P NOTARI SR SCHOLARSHIP FUND","13 LINCOLN ST","old forge",18518,"PA",201305,"PF","S","ED","B82",42551,42551,2020,"13 LINCOLN ST","13 LINCOLN ST, old forge, PA, 18518, USA",41.3668210065769,-75.7264380137094,"112700"
"1878",452548767,42079,"X20","N","N","OUR LADY OF FATIMA PARISH","134 S WASHINGTON ST","wilkes barre",18701,"PA",194603,"PC","O","RE","X20",NA,NA,2020,"134 S WASHINGTON ST","134 S WASHINGTON ST, wilkes barre, PA, 18701, USA",41.2423170130897,-75.8841759599206,"200100"
"1879",452578108,42069,"B03","Y","Y","MUSIC TEACHERS NATIONAL ASSOCIATION INC","118 GRANT ST","olyphant",18447,"PA",199903,"PC","O","ED","B03",NA,NA,2020,"118 GRANT ST","118 GRANT ST, olyphant, PA, 18447, USA",41.471302016392,-75.6037149650993,"111400"
"1880",452902786,42069,"D20","Y","Y","NORTHEAST PENNSYLVANIA NEPA ANIMAL ADOPTION NETWORK INC","132 SWETLAND ST","duryea",18642,"PA",201110,"PC","O","EN","D20",NA,NA,2020,"132 SWETLAND ST","132 SWETLAND ST, duryea, PA, 18642, USA",41.354290983339,-75.7628790083168,"210500"
"1881",452915535,42079,"X20","N","N","CONGREGATION BAIS YOSEF TZVI","59 PARRY ST","luzerne",18709,"PA",201407,"PC","O","RE","X20",NA,NA,2020,"59 PARRY ST","59 PARRY ST, luzerne, PA, 18709, USA",41.2852440081934,-75.898604987142,"212300"
"1882",452948950,42069,"G30","Y","N","THE FOUNDATION FOR CANCER CARE","300 LACKAWANNA AVENUE UNIT 200","scranton",18503,"PA",201206,"PC","O","HE","G30",12386,12386,2020,"300 LACKAWANNA AVENUE UNIT 200","300 LACKAWANNA AVENUE UNIT 200, scranton, PA, 18503, USA",41.4078070043623,-75.6679820342306,"100200"
"1883",452958611,42079,"X20","N","N","VALLEY COMMUNITY CHURCH","PO BOX 150","drums",18222,"PA",196408,"PC","O","RE","X20",NA,NA,2020,"PO BOX 150","PO BOX 150, drums, PA, 18222, USA",41.041706,-75.932675,"216602"
"1884",453106177,42079,"B82","Y","Y","ROOM TO BREATHE FOUNDATION","215 GOULD ST","plymouth",18651,"PA",201110,"PC","O","ED","B82",NA,NA,2020,"215 GOULD ST","215 GOULD ST, plymouth, PA, 18651, USA",41.2470359826679,-75.9383849966984,"213600"
"1885",453144913,42069,"F30","Y","Y","AGENCY WITH CHOICE INC","PO BOX 1368","scranton",18501,"PA",201404,"PC","O","HE","F30",1,1,2020,"PO BOX 1368","PO BOX 1368, scranton, PA, 18501, USA",41.4089025000001,-75.6626275,"100200"
"1886",453244030,42079,"B11","Y","N","DALLAS FOUNDATION FOR EXCELLENCE IN EDUCATION INC","PO BOX 563","dallas",18612,"PA",201201,"PC","S","ZA","B11",23511,23511,2020,"PO BOX 563","PO BOX 563, dallas, PA, 18612, USA",41.3376147000001,-75.9635705,"211201"
"1887",453265830,42079,"P82","Y","Y","VICTORY SPORTS INC","48 NORMAN ST","pittston twp",18640,"PA",201201,"PC","O","HS","P82",NA,NA,2020,"48 NORMAN ST","48 NORMAN ST, pittston twp, PA, 18640, USA",41.3169620099091,-75.7775050102628,"210100"
"1888",453306683,42079,"X20","N","N","QUEEN OF THE APOSTLES PARISH","715 HAWTHORNE ST","avoca",18641,"PA",194603,"PC","O","RE","X20",NA,NA,2020,"715 HAWTHORNE ST","715 HAWTHORNE ST, avoca, PA, 18641, USA",41.3405340171142,-75.7417840211381,"210300"
"1889",453354632,42079,"S41","Y","Y","DOWNTOWN WILKES-BARRE BUSINESS ASSOCIATION","4 PUBLIC SQ","wilkes barre",18701,"PA",201201,"O","O","PB","S41",NA,NA,2020,"4 PUBLIC SQ","4 PUBLIC SQ, wilkes barre, PA, 18701, USA",41.2464553615294,-75.882127375335,"200100"
"1890",453444683,42079,"P28","Y","N","HAZLETON INTEGRATION PROJECT INC","225 E 4TH ST","hazleton",18201,"PA",201308,"PC","O","HS","P28",1189986,1189986,2020,"225 E 4TH ST","225 E 4TH ST, hazleton, PA, 18201, USA",40.9634934729888,-75.9675504831282,"217100"
"1892",453452821,42069,"S47","Y","N","SCRANTON ELECTRICIANS JATC BUILDING INC","4 SKYLINE DR E","s abingtn twp",18411,"PA",201302,"O","O","PB","S47",3055712,3055712,2020,"4 SKYLINE DR E","4 SKYLINE DR E, s abingtn twp, PA, 18411, USA",41.475916002633,-75.6982459852929,"110403"
"1893",453477722,42079,"Y41","N","N","KNIGHTS OF COLUMBUS","3751 BEAR CREEK BLVD","bear creek tw",18702,"PA",194010,"O","M","MO","Y41",NA,NA,2020,"3751 BEAR CREEK BLVD","3751 BEAR CREEK BLVD, bear creek tw, PA, 18702, USA",41.1976459953923,-75.7870799935363,"215300"
"1894",453734224,42079,"X20","N","N","CHURCH ON THE SQUARE INC","132 E 8TH ST","wyoming",18644,"PA",201604,"PC","O","RE","X20",NA,NA,2020,"132 E 8TH ST","132 E 8TH ST, wyoming, PA, 18644, USA",41.3091989845546,-75.8349000084376,"211600"
"1895",453744491,42079,"S20","Y","N","HANOVER AREA FIRE DISTRICT INC","1586 SANS SOUCI PKWY","hanover twp",18706,"PA",201403,"PC","O","PB","S20",66900,66900,2020,"1586 SANS SOUCI PKWY","1586 SANS SOUCI PKWY, hanover twp, PA, 18706, USA",41.2188090017153,-75.9453019946559,"218000"
"1896",453810550,42079,"N62","Y","Y","DALLAS YOUTH BASKETBALL INC","117 ELIZABETH ST","dallas",18612,"PA",201301,"PC","O","HS","N62",NA,NA,2020,"117 ELIZABETH ST","117 ELIZABETH ST, dallas, PA, 18612, USA",41.3255200168702,-75.9626569766377,"211201"
"1897",454136478,42069,"D20","Y","Y","IN PURSUIT OF GRACE","PO BOX 20165","scranton",18502,"PA",201407,"PC","O","EN","D20",NA,NA,2020,"PO BOX 20165","PO BOX 20165, scranton, PA, 18502, USA",41.41015,-75.66078,"100200"
"1898",454308711,42069,"T30","N","N","KRW FOUNDATION","401 MOLTKE AVE","scranton",18505,"PA",201303,"PC","S","ZD","T30",NA,NA,2020,"401 MOLTKE AVE","401 MOLTKE AVE, scranton, PA, 18505, USA",41.3924939797225,-75.6502300014953,"102800"
"1899",454402826,42079,"X21","Y","Y","STIRLING MINISTRIES INC","PO BOX 991","conyngham",18219,"PA",201307,"PC","O","RE","X21",NA,NA,2020,"PO BOX 991","PO BOX 991, conyngham, PA, 18219, USA",40.9920492000001,-76.0600182,"216501"
"1900",454406258,42079,"N64","Y","N","SCRANTON WILKES BARRE FORCE FC INC","1785 MURRAY ST","forty fort",18704,"PA",201210,"PC","O","HS","N64",2811,2811,2020,"1785 MURRAY ST","1785 MURRAY ST, forty fort, PA, 18704, USA",41.2975999812119,-75.864490976494,"212100"
"1901",454450234,42079,"N63","Y","N","LITTLE LEAGUE BASEBALL INC","297 VANESSA DR","hanover twp",18706,"PA",196701,"PC","O","HS","N63",98574,98574,2020,"297 VANESSA DR","297 VANESSA DR, hanover twp, PA, 18706, USA",41.2227670202138,-75.9248550124117,"218000"
"1902",454493371,42079,"M24","Y","Y","GLEN LYON-ALDEN VOLUNTEER HOSE COMPANY","PO BOX 63","glen lyon",18617,"PA",201504,"PC","O","HS","M24",NA,NA,2020,"PO BOX 63","PO BOX 63, glen lyon, PA, 18617, USA",41.175355,-76.07497,"215600"
"1903",454528576,42079,"X21","N","N","CROSS VALLEY ASSEMBLY OF GOD","14 W TURNER ST","forty fort",18704,"PA",196408,"PC","O","RE","X21",NA,NA,2020,"14 W TURNER ST","14 W TURNER ST, forty fort, PA, 18704, USA",41.2727663023269,-75.8719616894149,"212100"
"1904",454558399,42069,"N63","Y","Y","LITTLE LEAGUE BASEBALL INC","328 PANCOAST ST","dickson city",18519,"PA",201702,"PC","O","HS","N63",NA,NA,2020,"328 PANCOAST ST","328 PANCOAST ST, dickson city, PA, 18519, USA",41.4663069888327,-75.6126230003371,"111500"
"1905",454670118,42079,"P20","Y","N","NATIONAL SISTERHOOD UNITED FOR JOURNEYMEN LINEMEN","15 JARICK LN","white haven",18661,"PA",201301,"PC","O","HS","P20",13183,13183,2020,"15 JARICK LN","15 JARICK LN, white haven, PA, 18661, USA",41.1210400104155,-75.8142360187202,"215400"
"1906",454705991,42069,"T20","Y","N","LAURA SONNEBERG AND WERNER BRODMAN FOUNDATION","600 SOUTH STATE STREET","clarks summit",18411,"PA",201209,"PF","S","ZC","T20",788,788,2020,"600 SOUTH STATE STREET","600 SOUTH STATE STREET, clarks summit, PA, 18411, USA",41.4928840466917,-75.699571082363,"110500"
"1907",454719688,42069,"D20","Y","N","ROXIES PLACE INCORPORATED","354 FREYTOWN RD","covington twp",18424,"PA",201706,"PC","O","EN","D20",NA,NA,2020,"354 FREYTOWN RD","354 FREYTOWN RD, covington twp, PA, 18424, USA",41.2961870018841,-75.4440689624492,"112902"
"1908",454834530,42069,"X20","Y","Y","TERESAS ANGELS","474 DRINKER TPKE","covington twp",18424,"PA",201407,"PC","O","RE","X20",NA,NA,2020,"474 DRINKER TPKE","474 DRINKER TPKE, covington twp, PA, 18424, USA",41.2825260084507,-75.5092970167796,"112902"
"1909",454944807,42069,"B29","Y","N","HOWARD GARDNER MULTIPLE INTELLIGENCE CHARTER SCHOOL","1615 E ELM ST","scranton",18505,"PA",201405,"PC","O","ED","B29",3231731,3231731,2020,"1615 E ELM ST","1615 E ELM ST, scranton, PA, 18505, USA",41.3831650053073,-75.6482679656,"102800"
"1910",455129057,42079,"N69","Y","Y","SHEKINAH RIDING CENTER","80 LAMOREAUX RD","hunlock creek",18621,"PA",201309,"PC","O","HS","N69",NA,NA,2020,"80 LAMOREAUX RD","80 LAMOREAUX RD, hunlock creek, PA, 18621, USA",41.3072040077798,-76.1140410211468,"211304"
"1911",455143026,42079,"G43","Y","N","SHEPHERDING THE HEART MINISTRIES","45 EAGLE RIDGE LN","wapwallopen",18660,"PA",201403,"PC","O","HE","G43",7092,7092,2020,"45 EAGLE RIDGE LN","45 EAGLE RIDGE LN, wapwallopen, PA, 18660, USA",41.0713330195618,-76.1183619760528,"216200"
"1912",455270634,42069,"Y99","Y","Y","NADINE CENCI MARCHEGIANI FOUNDATION","919 MARTIN DR","jessup",18434,"PA",201406,"PC","M","MO","Y99",NA,NA,2020,"919 MARTIN DR","919 MARTIN DR, jessup, PA, 18434, USA",41.4641530073547,-75.5641180163082,"111300"
"1913",455377047,42079,"W30","Y","Y","MARINE CORPS LEAGUE","329 STOUTS RD","nescopeck",18635,"PA",194607,"O","O","PB","W30",NA,NA,2020,"329 STOUTS RD","329 STOUTS RD, nescopeck, PA, 18635, USA",41.0341990091997,-76.2168849614527,"216200"
"1914",455491183,42079,"X20","Y","N","HOPE CENTER OF NESCOPECK PA INC","650 HARTER AVE","nescopeck",18635,"PA",201303,"PC","O","RE","X20",419572,419572,2020,"650 HARTER AVE","650 HARTER AVE, nescopeck, PA, 18635, USA",41.0502484775184,-76.2174937680555,"216200"
"1915",460478375,42079,"K36","Y","N","MEALS ON WHEELS OF GREATER PITTSTON","59 MAIN ST","pittston",18640,"PA",200209,"PC","O","HS","K36",108971,108971,2020,"59 MAIN ST","59 MAIN ST, pittston, PA, 18640, USA",41.2985170033288,-75.8144250306368,"211701"
"1917",460490590,42069,"S20","Y","N","SHALOM COMMUNITY DEVELOPMENT CORPORATION OF GREATER SCRANTON","200 ARTHUR AVE","scranton",18510,"PA",200301,"PC","O","PB","S20",36937,36937,2020,"200 ARTHUR AVE","200 ARTHUR AVE, scranton, PA, 18510, USA",41.3985334881895,-75.6472565528827,"100500"
"1918",460568609,42079,"W30","Y","Y","AMVETS","764 SUSCON RD","pittston",18640,"PA",194505,"O","O","PB","W30",NA,NA,2020,"764 SUSCON RD","764 SUSCON RD, pittston, PA, 18640, USA",41.3107469963425,-75.73926299612,"210100"
"1919",460590495,42069,"F01","Y","Y","LOU RUSPI JR FOUNDATION INC","5031 5TH AVE","jefferson twp",18436,"PA",201406,"PC","O","HE","F01",NA,NA,2020,"5031 5TH AVE","5031 5TH AVE, jefferson twp, PA, 18436, USA",41.4294249803896,-75.4968870223951,"111801"
"1920",460630891,42079,"W30","Y","Y","AMVETS","764 SUSCON RD","pittston",18640,"PA",194505,"O","O","PB","W30",NA,NA,2020,"764 SUSCON RD","764 SUSCON RD, pittston, PA, 18640, USA",41.3107469963425,-75.73926299612,"210100"
"1921",460659343,42079,"Z99","Y","Y","SHICKSHINNYFORWARD","PO BOX 69","huntington ml",18622,"PA",201405,"PC","O","UN","Z99",NA,NA,2020,"PO BOX 69","PO BOX 69, huntington ml, PA, 18622, USA",41.1979608,-76.2515701,"215900"
"1922",460665772,42079,"B30","Y","N","EMS TRAINING INSTITUTE OF NEPA","14 MARION ST RM/STE 101","luzerne",18709,"PA",201302,"PC","O","ED","B30",89093,89093,2020,"14 MARION ST RM/STE 101","14 MARION ST RM/STE 101, luzerne, PA, 18709, USA",41.2813929846889,-75.8934539723645,"212300"
"1923",460728514,42079,"T20","Y","N","SORDONI FOUNDATION INC","45 OWEN ST","forty fort",18704,"PA",201311,"PF","S","ZC","T20",8772518,8772518,2020,"45 OWEN ST","45 OWEN ST, forty fort, PA, 18704, USA",41.296122000225,-75.8660019821795,"212100"
"1924",460749551,42079,"T22","Y","N","SORDONI FAMILY FOUNDATION","45 OWEN ST","forty fort",18704,"PA",201311,"PF","S","ZC","T22",8761570,8761570,2020,"45 OWEN ST","45 OWEN ST, forty fort, PA, 18704, USA",41.296122000225,-75.8660019821795,"212100"
"1925",460796964,42069,"A65","Y","N","SCRANTON SHAKESPEARE FESTIVAL","32 LITTLE LAKE RD","jefferson twp",18436,"PA",201303,"PC","O","AR","A65",-165,0,2020,"32 LITTLE LAKE RD","32 LITTLE LAKE RD, jefferson twp, PA, 18436, USA",41.4332690050049,-75.5123109815234,"111801"
"1926",460881932,42069,"X20","Y","N","LIVING ISRAEL CHURCH","1319 WASHBURN ST","scranton",18504,"PA",201404,"PC","O","RE","X20",5509,5509,2020,"1319 WASHBURN ST","1319 WASHBURN ST, scranton, PA, 18504, USA",41.4120940125604,-75.6851810289944,"102000"
"1927",461042264,42069,"N61","Y","Y","MR SPORTSMAN CLUB INC","1308 WINTON STREET","archbald",18403,"PA",201401,"O","O","HS","N61",NA,NA,2020,"1308 WINTON STREET","1308 WINTON STREET, archbald, PA, 18403, USA",41.4851210087003,-75.5578699780432,"111100"
"1928",461145222,42079,"G50","Y","Y","BACK MOUNTAIN BOMBERS INC","261 HARRIS HILL RD","shavertown",18708,"PA",201403,"PC","O","HE","G50",NA,NA,2020,"261 HARRIS HILL RD","261 HARRIS HILL RD, shavertown, PA, 18708, USA",41.3262030162505,-75.9218340068692,"211400"
"1929",461251207,42079,"L50","Y","N","HAZLETON HOUSING ASSOCIATES CORPORATION","320 W MINE ST","hazleton",18201,"PA",201309,"PC","O","HS","L50",196491,196491,2020,"320 W MINE ST","320 W MINE ST, hazleton, PA, 18201, USA",40.9550100150309,-75.9803260285316,"217400"
"1930",461252467,42069,"B82","Y","N","ATHLETES CARING TOGETHER INC","1035 REEVES ST","dunmore",18512,"PA",201402,"PC","O","ED","B82",5500,5500,2020,"1035 REEVES ST","1035 REEVES ST, dunmore, PA, 18512, USA",41.4311294141458,-75.6111401477112,"112000"
"1931",461332656,42079,"G50","Y","N","BACK MOUNTAIN CHAMBER INC","105 LT MICHAEL CLEARY DR","dallas",18612,"PA",201311,"O","O","HE","G50",8986,8986,2020,"105 LT MICHAEL CLEARY DR","105 LT MICHAEL CLEARY DR, dallas, PA, 18612, USA",41.3309990155189,-75.9495080336693,"211204"
"1932",461356165,42079,"S41","Y","N","CERTIFIED STEEL STUD ASSOCIATION INC","PO BOX 414","bear creek",18602,"PA",201308,"O","O","PB","S41",57897,57897,2020,"PO BOX 414","PO BOX 414, bear creek, PA, 18602, USA",41.1774032000001,-75.7541987,"215300"
"1933",461357305,42079,"M20","Y","Y","WEST PITTSTON TOMORROW 2013","402 SUSQUEHANNA AVE","west pittston",18643,"PA",201506,"PC","O","HS","M20",NA,NA,2020,"402 SUSQUEHANNA AVE","402 SUSQUEHANNA AVE, west pittston, PA, 18643, USA",41.3342949893951,-75.7947820405451,"211000"
"1934",461370347,42079,"B60","Y","N","BAWOCK VILLAGE DEVELOPMENT AND CULTURAL ORGANISATION","428 BLACK WALNUT DR","mountain top",18707,"PA",201512,"PC","O","ED","B60",4465,4465,2020,"428 BLACK WALNUT DR","428 BLACK WALNUT DR, mountain top, PA, 18707, USA",41.1466100118806,-75.877416960838,"215501"
"1935",461459773,42069,"G50","Y","Y","UNITED SPINAL ASSOCIATION INC","107 COMMONS DR","olyphant",18447,"PA",201508,"PC","O","HE","G50",9903,9903,2020,"107 COMMONS DR","107 COMMONS DR, olyphant, PA, 18447, USA",41.4699009812763,-75.5868899708553,"111400"
